record_id,phash,review_resolution,refined_similarity_status,refined_group_id,refined_group_representative,resolved_cleaning_status,resolved_exclusion_reason
rec_047268d1b59813cb9911,b0a59392cf4f8cb4,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_048019e9b41efefbf73e,cf318e67984693cc,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_04828ea304ec30b08742,95b56a4ada94b561,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_e48ad7da764eb5f58979,rec_04828ea304ec30b08742,INCLUDE,
rec_048498d7db09ef9c9528,ce9c92c6c7c74c38,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_aa98dc8e71234e8f0d88,rec_048498d7db09ef9c9528,INCLUDE,
rec_0492fec93c7c72c4fc7d,c69b9bcd99641326,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_049663b7f030e3a1170b,9a857d8ab42792ce,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_e94925da59636964e984,rec_049663b7f030e3a1170b,INCLUDE,
rec_049cd66d69d538bf635e,94426fbdc0c3bb19,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_1bd130e1e4fe45fb6087,rec_049cd66d69d538bf635e,INCLUDE,
rec_04a9858761098b4fcba4,9b65ce9932c69c38,VERIFIED_LABEL_CONFLICT,VERIFIED_LABEL_CONFLICT,refined_ec1f9b86205476537081,rec_04a9858761098b4fcba4,EXCLUDE,VERIFIED_PERCEPTUAL_LABEL_CONFLICT
rec_04bb8fe6ab02c3858361,9f357c7d0e0c089b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_1614f9ff4a034c849b99,rec_04bb8fe6ab02c3858361,INCLUDE,
rec_04ca8adb1c911e8b3ba5,ce6dcd1c24c930cf,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_04c1c28cebc1aa492cfa,rec_04ca8adb1c911e8b3ba5,INCLUDE,
rec_04cbe333059273939d75,c31f9c4c6c926799,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_3c7d44d3918cdfabec83,rec_04cbe333059273939d75,INCLUDE,
rec_04cf3b18c3cf6c078cb1,ff6a00957f63c08a,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_04d20eaafa9c8dbed6e9,cfc632994d339998,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_04d7e1caba0b778ca48a,c623996699c6659b,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_04da73faae205265541b,c50e6dd119e83a2f,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_62730620f421fd1b0202,rec_04da73faae205265541b,INCLUDE,
rec_04e0a6b8543f9dcca704,c6319a669966b39a,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_04e8cbf4a6bed86824ac,9b99ccccc4c64dc6,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_60c5c061154193e57ede,rec_04e8cbf4a6bed86824ac,INCLUDE,
rec_04ee5db9f27d8e1c771c,c7ca21847d576a39,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_bdf073b5380bd4d3d415,rec_04ee5db9f27d8e1c771c,INCLUDE,
rec_04fc6289e39e407f9603,d5312aca9525dada,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_a4bc47788004fe9391ad,rec_04fc6289e39e407f9603,INCLUDE,
rec_05122fc6ee588e4c6e27,dfb6f078696828e0,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_0ede4c8a28a746193324,rec_01bfb10069ca01aa96c6,INCLUDE,
rec_051419c4661f0dceecf2,e1af1250edf7a109,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_8b2a711592af27e68cc0,rec_051419c4661f0dceecf2,INCLUDE,
rec_052a0c7b1c962d8d8079,c73192678a33ce33,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_052b06c3bf65ce58f7cb,fce60319a8e0df0e,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_05416d5b1f11fae51165,cec730ccb369934c,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_2fde55cf0b54d4f6139f,rec_05416d5b1f11fae51165,INCLUDE,
rec_05454d7a8ab957411705,fc3f00c0e32bc8be,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_a6657d96144a2ad7b526,rec_05454d7a8ab957411705,INCLUDE,
rec_054c13f2ec0db4ed2ac0,c095a9a67a1fe22d,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_8f6390bf977bbdd3e1a4,rec_054c13f2ec0db4ed2ac0,INCLUDE,
rec_0554d9fbe8694ca8a078,929bcfccce4c8e24,VERIFIED_LABEL_CONFLICT,VERIFIED_LABEL_CONFLICT,refined_53a88bbadfb4c02a4519,rec_0554d9fbe8694ca8a078,EXCLUDE,VERIFIED_PERCEPTUAL_LABEL_CONFLICT
rec_05593ede12f672588d2f,8ca53b53e5a880f7,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_24786468f26f7ba7c7f4,rec_05593ede12f672588d2f,INCLUDE,
rec_056a23f7c13f6a0edefc,9a4d6d266d926599,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_d03cf22a92ad279c91f3,rec_056a23f7c13f6a0edefc,INCLUDE,
rec_056aa5a58796016ac3ca,ce679930c6739964,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_057803e1ff2539b536d7,9393ce669831d96c,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_057a3b814c4f696f7810,d95c6c7285cb338c,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_12911556a5b6a71d4d59,rec_057a3b814c4f696f7810,INCLUDE,
rec_057b3a5a1cc2c0e10e6b,f3304c4e98f1e70e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_a87010967d2e10e5b7b3,rec_057b3a5a1cc2c0e10e6b,INCLUDE,
rec_057e78253d7d61994800,a2651d1bcda4b25b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_63528bc71a0434381d33,rec_057e78253d7d61994800,INCLUDE,
rec_05812b6fa45da8b48bc0,97e12a7e6b924057,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_a228d134b18b11ecb88f,rec_05812b6fa45da8b48bc0,INCLUDE,
rec_0582cb7f8bb96a0c425e,c76eb24e300e972b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_f1a1a313b52c2a8033d4,rec_0582cb7f8bb96a0c425e,INCLUDE,
rec_058ab5e49dce9fc63425,ce66c9b33c863199,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_fe2b3e690ae0205d6ec7,rec_058ab5e49dce9fc63425,INCLUDE,
rec_058bf76ec50217930fb9,cf9b926c0c678b26,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_0590fc96c6a0ea2762d8,b2664a8543deb5b2,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_3ecb2df5e225231675ef,rec_0590fc96c6a0ea2762d8,INCLUDE,
rec_0597cf600a8917ed2037,936b65ca6f529192,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_e68498f2dd3760e1acf1,rec_0597cf600a8917ed2037,INCLUDE,
rec_059af9d4bf0b61bf84ea,f52762c02fda5cc1,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_1737c43b41ab2689a3dc,rec_059af9d4bf0b61bf84ea,INCLUDE,
rec_05a5b963bc7c0fdafabd,cb9926c667649966,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_05b63f7c2290020eab67,b098cd74ce66cc66,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_05c2959423bc8812aed6,e91f629847b59c2a,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_05c72f775e8205d5c5a9,ef5407348655447f,NOT_REQUIRED,VERIFIED_LABEL_CONFLICT,refined_17290dd87a4e6967452f,rec_05c72f775e8205d5c5a9,EXCLUDE,EXACT_LABEL_CONFLICT
rec_05cde52907edb1a7b126,c5e26e5c958daa94,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_0408b900e7b60272a19e,rec_05cde52907edb1a7b126,INCLUDE,
rec_05d5fc07bd307dd53c6a,cf32cccf64989865,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_08601e365e57ad5361ab,rec_05d5fc07bd307dd53c6a,INCLUDE,
rec_05db9cc5cdb55a1a61f1,802e81defd19e33c,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_09351dd404f8f6e2e19f,rec_05db9cc5cdb55a1a61f1,INCLUDE,
rec_05e101f7eaa985f174d3,ce986c983c3c39d9,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_713668edcbb7cd7793bc,rec_05e101f7eaa985f174d3,INCLUDE,
rec_05ea3ca4e1ef774764bb,cf64c7388364936d,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_a213b10893d061a75b5e,rec_0381c183ea8814f92040,INCLUDE,
rec_05f4e7aaf87d061aa6b2,c1cb377a85d21ce8,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_f85962c4d02a4de6252e,rec_05f4e7aaf87d061aa6b2,INCLUDE,
rec_05f5ab5bd182ccae5fd4,af3fd470d2438943,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_05f6fc7c97da26e30040,d99e4869b4563b58,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_ab153b2a449f4dcb7b83,rec_05f6fc7c97da26e30040,INCLUDE,
rec_061d0ba887e317a8089f,a3fc8e839ccc09dc,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_0636c572a331a1ecbcc1,9ac9c496cec71393,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_064d8fe3720af8ea002a,b4a1ab9ef8f4aa04,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_3aea0f3a293368832cc8,rec_064d8fe3720af8ea002a,INCLUDE,
rec_065444d101bd447920ea,eccc1232e439f9cc,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_065b8ea8e9e4b69bfe7d,c9a696938da5a45b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_0c7ae3780fd4c7ce2b02,rec_065b8ea8e9e4b69bfe7d,INCLUDE,
rec_0660afe5819eeadf978b,e65399cce6536432,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_beddef17f2f445f99de1,rec_0660afe5819eeadf978b,INCLUDE,
rec_066b07d7b97cc820972b,b4e58f928499939b,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_06736c238b55b4f4aaf0,81067af8c187bf3a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_e07f5e448930abbf54a6,rec_06736c238b55b4f4aaf0,INCLUDE,
rec_06771d60a9bf291c4786,badc554a003f3fd0,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_9c7fc3314e3f622bec1a,rec_06771d60a9bf291c4786,INCLUDE,
rec_067e2bfd73f975063683,eb8d851896339a73,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_2589c36d095f6f60b211,rec_067e2bfd73f975063683,INCLUDE,
rec_06845c0d3b58ee4f1110,f73a08858e6af11e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_f372cb1b34ab7f293697,rec_06845c0d3b58ee4f1110,INCLUDE,
rec_06876b5e9139750d70cb,c1fc76c1b88ee047,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_c18684cdf9137dd5929c,rec_06876b5e9139750d70cb,INCLUDE,
rec_068d998678a05ae7dc39,85da3a25cbdab44a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_11e7a4994887859737e0,rec_068d998678a05ae7dc39,INCLUDE,
rec_069f38a23c8748235155,c5873b68c0b7e9c1,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_eec9d8ebfe3f60a3e4de,rec_069f38a23c8748235155,INCLUDE,
rec_06aabf4869eba53382e2,baa4906a33cbb64b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_2d59afc350f9d9ec8c2e,rec_06aabf4869eba53382e2,INCLUDE,
rec_06ac453ca6fc37ad53be,f5aacb3164c65398,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_9ef813c50c8776b4c0a2,rec_06ac453ca6fc37ad53be,INCLUDE,
rec_06b398b9d541c382d8ff,cd2c32c0f13f8ecc,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_f72c4ab4cf344b915e14,rec_06b398b9d541c382d8ff,INCLUDE,
rec_06b50d6eded0c1fb2ad7,cf47706a84655f52,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_78d3ab27442c88867a92,rec_06b50d6eded0c1fb2ad7,INCLUDE,
rec_06c10c758fdfdf942792,9b666d982cc36d92,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_06c3fb6e3c06b07c3675,af4c52b2a04d9f74,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_a69b27f30c675f7477c1,rec_06c3fb6e3c06b07c3675,INCLUDE,
rec_06c6dba1b8450f8469d3,a6b4794a9ab6e581,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_aaedb1d167e965de218a,rec_06c6dba1b8450f8469d3,INCLUDE,
rec_06cf95b43e91d0172780,d79d2862a19dd670,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_525ee65be072a2314e05,rec_06cf95b43e91d0172780,INCLUDE,
rec_06d19af641e150c54b5f,b4a9cbb66c65611a,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_06d2a8c8e608da18a931,f0fba403c0df0b2d,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_cca399c29fccdb48e276,rec_06d2a8c8e608da18a931,INCLUDE,
rec_06d4bcb61d236a19cce9,972d63c893d27994,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_9bcc1b09981e1c177b7e,rec_06d4bcb61d236a19cce9,INCLUDE,
rec_06d8655e002a29297dc1,939bcfcccccc4630,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_06db284a0f91ead35796,c58d1a6a1bd26a8f,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_8659018f3fc47ed26bc4,rec_06db284a0f91ead35796,INCLUDE,
rec_06db6aa9a5466409d3ea,c76d3b2739189cc8,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_3d290f8065bada3b3a86,rec_06db6aa9a5466409d3ea,INCLUDE,
rec_06e12dc92fe7c13179f0,9238c631ce3393db,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_8db65b511539fd4443dc,rec_06e12dc92fe7c13179f0,INCLUDE,
rec_06eb001d108aa97d4c88,c47378342f929b96,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_be346d1b26c97e6f3db7,rec_06eb001d108aa97d4c88,INCLUDE,
rec_06ee5eaf88a6c2118aa2,8e9826e767649966,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_06fffbb2ab5f2a816310,cb91ccc32c6339cd,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_abc68a93ae07addfda95,rec_06fffbb2ab5f2a816310,INCLUDE,
rec_0703936eb32a02135568,ea95e4edd120c719,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_1d1c3f1b3c653591e3d0,rec_0703936eb32a02135568,INCLUDE,
rec_07066f042499f09373e1,e4427454be9c9e95,VERIFIED_LABEL_CONFLICT,VERIFIED_LABEL_CONFLICT,refined_2a600a5bbf8e4ece92c8,rec_07066f042499f09373e1,EXCLUDE,VERIFIED_PERCEPTUAL_LABEL_CONFLICT
rec_070a4d6be134aa714811,8f4c60b55fe3380e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_25fef7ec489a4850cc03,rec_070a4d6be134aa714811,INCLUDE,
rec_071a6accd5dc74d76e07,93296ed6892bd691,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_91a19f0c0cd3e2b5a663,rec_071a6accd5dc74d76e07,INCLUDE,
rec_071e034b26a4931fd84b,8f4c60b55fe3380e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_25fef7ec489a4850cc03,rec_070a4d6be134aa714811,INCLUDE,
rec_0725a69e112b78e3df37,c1fc76c1b88ee047,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_c18684cdf9137dd5929c,rec_06876b5e9139750d70cb,INCLUDE,
rec_0726fceba4bcea7aaa8d,c9613694c061bffa,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_50dc0ba7aa8afe10812b,rec_0726fceba4bcea7aaa8d,INCLUDE,
rec_0731daaaffa735fd23d2,8b81f2f22fab1174,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_45b766b31c813f670fb2,rec_0731daaaffa735fd23d2,INCLUDE,
rec_0733351298983b818d00,8e6d7192c7cdb860,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_1c5943a6c1615cfc67a1,rec_0733351298983b818d00,INCLUDE,
rec_07339d971b34504abe1b,857e7a81947ce5c2,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_0becb68144425777f86e,rec_0265356c48968bfd0195,INCLUDE,
rec_073846521d082fe34169,b20c4df1930afcd5,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_5f3584e2d40f980a1f72,rec_073846521d082fe34169,INCLUDE,
rec_07439386ad3b2e789b6b,9d71608e9f2cc8f1,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_20ccfbe4bfa58317d8b1,rec_07439386ad3b2e789b6b,INCLUDE,
rec_0748ee98f3e78c5d3041,d1d0aa55003bdf3b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_a32a4449195e5505047b,rec_0748ee98f3e78c5d3041,INCLUDE,
rec_074baa63a78b14f044e9,ce9a615c9b848dda,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_12b12b46bc8c4c2c54f3,rec_074baa63a78b14f044e9,INCLUDE,
rec_0751d8300da3703652e5,9acc9b929bb29932,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_5e2d99ecc0fe51d76638,rec_0751d8300da3703652e5,INCLUDE,
rec_07592df89063e57a65ab,a883c1f0fcbf51a8,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_076204fb3ea22bab3450,b099cbcdc624cec3,VERIFIED_LABEL_CONFLICT,VERIFIED_LABEL_CONFLICT,refined_80b8d09fddf4e8e21965,rec_0238b4a224743fe4f1aa,EXCLUDE,VERIFIED_PERCEPTUAL_LABEL_CONFLICT
rec_076ded507efabd6f5899,b53a93811a5aff18,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_44fb074d881510f35c04,rec_076ded507efabd6f5899,INCLUDE,
rec_076f1a63665e5bf9c2e4,9c3662c99530eaaf,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_1e7a99fd51530c06e92f,rec_076f1a63665e5bf9c2e4,INCLUDE,
rec_077da36e8720cf09d2b1,8a7c6a4a36795699,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_0ed4f5ed8a7557fd5f01,rec_077da36e8720cf09d2b1,INCLUDE,
rec_077fd89758c4cfff6382,d0f8a991caeb25d2,VERIFIED_LABEL_CONFLICT,VERIFIED_LABEL_CONFLICT,refined_a9e9f7083d6911e9f85d,rec_077fd89758c4cfff6382,EXCLUDE,VERIFIED_PERCEPTUAL_LABEL_CONFLICT
rec_078223edeb5be6956cde,9686b2f0f5474a56,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_a46a9c868c5a7b51d672,rec_078223edeb5be6956cde,INCLUDE,
rec_078db4b575a6d9f896e3,8ad1a691cfa1cd1e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_4a97497cc9dd9eb847d9,rec_078db4b575a6d9f896e3,INCLUDE,
rec_078db5dbea2ab91a9091,bd93436c3493ab1c,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_078eac08c1efd5cb2b34,ed6a95b83ce201e5,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_0792af8e4d6e57d56db0,d196b4d5525aca6a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_3ebbc8b6bdab7b3114e3,rec_0792af8e4d6e57d56db0,INCLUDE,
rec_0796a87473316ce4230d,95cc47389a70cbe3,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_07a089dc5481f867b3d9,cec3b8ccc36c6992,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_07a763ce9f423b8db48a,9bc669cb65386788,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_1121b64ebf8bcc0b4030,rec_07a763ce9f423b8db48a,INCLUDE,
rec_07a93401e8f9705c3fd7,9a9239393996c766,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_07a962fb164c8ea4e52a,c48a46952b1f2f5e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_84ca77cf87ceddb51868,rec_07a962fb164c8ea4e52a,INCLUDE,
rec_07acfa7dbc878eae7e8b,8e393173333338e3,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_a29c2a87e03d98c595af,rec_07acfa7dbc878eae7e8b,INCLUDE,
rec_07bc01439ffca38d0b9f,ea99cadbc501ccb1,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_7d86674c11b25efb92ec,rec_07bc01439ffca38d0b9f,INCLUDE,
rec_07be945389e78bc83a40,e06e8d161e795a4d,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_07c130f31b6fdf947066,a8cc5721b0e6ce9b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_1c6f314eee56f97a7246,rec_07c130f31b6fdf947066,INCLUDE,
rec_07c53936aea362da62a8,9334cc33ddc39833,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_07c67ca5de956c6ba250,8e3293ce323993ce,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_7bcab190ac3c519cb689,rec_07c67ca5de956c6ba250,INCLUDE,
rec_07c6e3d67c6271c88127,dcbc57b9085b454a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_7b0604dda6d8808bb8bc,rec_07c6e3d67c6271c88127,INCLUDE,
rec_07dd92c42ca9bf0a7f01,a075ebb168537507,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_93ab26879c95398ac749,rec_07dd92c42ca9bf0a7f01,INCLUDE,
rec_07e040c0ed6897b4c7e3,c792ce99cd89cc64,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_71aa794430eb445e269b,rec_07e040c0ed6897b4c7e3,INCLUDE,
rec_07e5f587e9d7c19576b0,c1c93a3697d9e8a2,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_5d0d6441267cc30e3b7f,rec_07e5f587e9d7c19576b0,INCLUDE,
rec_07efeaa5d4d19dc70615,c76eb24e300e972b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_f1a1a313b52c2a8033d4,rec_0582cb7f8bb96a0c425e,INCLUDE,
rec_07f95bec0a897c141cce,9a31cd66cc4c36e6,VERIFIED_LABEL_CONFLICT,VERIFIED_LABEL_CONFLICT,refined_f4fb9e36e9d7c668b53b,rec_07f95bec0a897c141cce,EXCLUDE,VERIFIED_PERCEPTUAL_LABEL_CONFLICT
rec_0804abb4026b88f656c3,ce66d9b31c863998,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_fe2b3e690ae0205d6ec7,rec_058ab5e49dce9fc63425,INCLUDE,
rec_080aa7b3c0f21fc2f206,a8875778a8c79738,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_4737aa46e70b8682a8dc,rec_080aa7b3c0f21fc2f206,INCLUDE,
rec_080ef18c91876d58cbe8,9f3fc670b4c814c3,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_5f7032b688af3adc317c,rec_080ef18c91876d58cbe8,INCLUDE,
rec_080f01d3bd546f2fb472,cec9993363b36164,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_0815600a5b9e4fda3f2d,96d6798f7f80801d,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_f72cee12148197960736,rec_0815600a5b9e4fda3f2d,INCLUDE,
rec_081d9d550bcf7a493fdb,8a7c6a4a36795699,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_0ed4f5ed8a7557fd5f01,rec_077da36e8720cf09d2b1,INCLUDE,
rec_082a8328cd00e0c88de5,919465356fad906d,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_082d1fabe5c193d3c368,f4c8efc3a782a292,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_472227ce1a6baf3848ce,rec_082d1fabe5c193d3c368,INCLUDE,
rec_0830b1a5604b7d50fec2,db30c730cc679369,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_0833e461aa28b8596586,c7ea23da943aa5a8,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_5c07d613a7e22f24c147,rec_0833e461aa28b8596586,INCLUDE,
rec_08344419d65bbacd63f2,9e3c634c63c76349,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_a1cf570b7831dc15c371,rec_08344419d65bbacd63f2,INCLUDE,
rec_083df0ed717d99b946f1,9ece7962d4b3a098,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_3164c1876b16fd94048e,rec_083df0ed717d99b946f1,INCLUDE,
rec_08424ea61fab8dd6deb1,bd1fc2e06996261b,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_08473f2f2f0005581348,bd7f50d646800f39,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_258d627b3d6c38e64bc5,rec_08473f2f2f0005581348,INCLUDE,
