near_duplicate_group_id,risk_category,member_count,training_member_count,locked_test_member_count,dataset_count,datasets,target_class_count,target_classes,edge_count,minimum_hamming_distance,same_target_same_source_pairs,same_target_cross_source_pairs,different_target_pairs,train_to_locked_benchmark_pairs,other_pairs
near_1481670fc332f5b30580,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,2,1,0,0,0,0
near_149c5467d7ebab522261,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_14abcd2a89d57146b848,LOW_SAME_TARGET_SAME_SOURCE,8,8,0,1,PLDD-UP,1,Potato healthy,28,0,28,0,0,0,0
near_14fe89f39746099df8fd,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1505154e9bf0c1d7b76c,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_1506a610858bfc496887,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_15319eb842f061bc6be9,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_1533a83b6e1ee608e652,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_15520a599cd02cebbc16,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,4,1,0,0,0,0
near_1552fa32ca3a790eb39f,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_157217f5328359da1e70,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_1597b97970f9324e7773,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_15ce0c2144a075f86d3c,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_15ddca3e160bfd99da83,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_15e992980990b97d046f,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_15f2503a09da2a152f98,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_1634ad3d52159bbf1863,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PlantDoc,1,Tomato Leaf Mold,1,0,0,0,0,0,1
near_1639044819c2a48ab7f8,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,1,1,0,0,0,0
near_165ab3d3eb45d0b263a6,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_167d8eb1bf3c0ae2cf90,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_167fdc24ca4bee92084b,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1687a10b9667dc175877,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato healthy,3,0,3,0,0,0,0
near_16bfab9efa7a84029987,DIFFERENT_TARGET,2,2,0,1,PLDD-UP,2,Potato Early blight | Potato healthy,1,2,0,0,1,0,0
near_16d287ba9e91e1a4d97a,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_16d520adadfd4fa0ceb3,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_16f6bdc41300b87aaa4a,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,2,1,0,0,0,0
near_1716458513dd2509381f,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_1724f81a351630506641,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato healthy,3,0,3,0,0,0,0
near_1739f8887e2688e703d9,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,2,1,0,0,0,0
near_175e01f8778edc2ae059,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_1769502bce43372b8d8f,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_17f113cfaf2eb7cea3eb,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1821c2634d9b3ef21293,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Early blight,3,1,3,0,0,0,0
near_182bfb0516638038bf70,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1874d8fa0b009cf0f4ff,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_195d353c5ed82622235e,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_1972e663425cd167693b,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_19860095cd1e4b839430,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_19a4301a7e439cd419fa,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_19c1a830ff7a4c5e28fb,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,2,1,0,0,0,0
near_19e87a61aef6222cd762,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_19fdb2a65a550746d0c0,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Early blight,3,1,3,0,0,0,0
near_1a0462a572fa2c6c2c56,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,4,1,0,0,0,0
near_1a3095e149761de26251,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_1a3167134b4078743e88,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PlantDoc,1,Potato Late blight,1,0,1,0,0,0,0
near_1a3a1374907d6a296f8d,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1a53ce6b1d7588304e94,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1a550b4f41253625a0fe,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,2,1,0,0,0,0
near_1a87bdc0d72ad49570b4,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1a87e7354316ed69307f,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Early blight,2,3,2,0,0,0,0
near_1aade3ee858b37adb1f2,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_1ac8a944ad6cfbc50f24,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,3,1,0,0,0,0
near_1ac96c04078d0b748684,LOW_SAME_TARGET_SAME_SOURCE,8,8,0,1,PLDD-UP,1,Potato healthy,18,0,18,0,0,0,0
near_1ad34d21f6f49e781cc7,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,4,1,0,0,0,0
near_1b06920f4ff141f059fb,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1b2e1aab74cc52224bb5,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Late blight,2,2,2,0,0,0,0
near_1b33bc82d882d2935787,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1b439ff583e9acc38cc9,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Early blight,2,3,2,0,0,0,0
near_1b7af2ab3dc5cc879fb3,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_1b7d52f0d206e10caa55,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1b935affe9a9213102a2,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,2,1,0,0,0,0
near_1baf29cf1543777a1446,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,2,1,0,0,0,0
near_1bc39f3e057f73ef7fc9,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato Late blight,5,3,5,0,0,0,0
near_1bd39f6cf1d1fe250c4a,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_1bfc56ac26a63964381e,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1c1767e20118b6463c92,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,4,1,0,0,0,0
near_1c21ffda29bb2409e44d,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1c3047542fb47efd64a9,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1c309d38a2782d45d4a3,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato healthy,3,1,3,0,0,0,0
near_1c5cb4c8717c13a423ed,LOW_SAME_TARGET_SAME_SOURCE,5,5,0,1,PLDD-UP,1,Potato Late blight,6,0,6,0,0,0,0
near_1c6e449907a34512b68b,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato healthy,6,0,6,0,0,0,0
near_1c77ce482d817c4e02bb,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato healthy,4,0,4,0,0,0,0
near_1c8501ada9f37cdd6f8b,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1c85a466f011f9220946,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1c9be6652d05dee6c481,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1cee1d95f54eda679f33,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato healthy,3,0,3,0,0,0,0
near_1cf663324adb4dbad0aa,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1cfa89b484ae12a05674,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,3,1,0,0,0,0
near_1d18a8df76e21df248d8,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,2,1,0,0,0,0
near_1d3abb937b15f9be16a7,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_1d4601cbb15fddcf5097,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,4,1,0,0,0,0
near_1d5276cbc1fac5ae701d,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato Early blight,6,0,6,0,0,0,0
near_1ddf0e757775ce1cb21b,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Early blight,2,4,2,0,0,0,0
near_1df3497042bc6a13cc57,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,2,1,0,0,0,0
near_1dfced644c152adc9780,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1e08bc1d4287d9dc1b51,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,4,1,0,0,0,0
near_1e12ee4128bb45eb0c75,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1e2a0e30d3c204c47a28,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_1e2cb273ab4fd3140450,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,2,1,0,0,0,0
near_1ea8a2e0dd0cb2fb8bd2,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,3,1,0,0,0,0
near_1ecfeae8e9d601e3e09f,DIFFERENT_TARGET,3,3,0,1,PLDD-UP,2,Potato Early blight | Potato healthy,3,0,1,0,2,0,0
near_1f1836521901c34a3e10,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_1f30849c6d0c8bcf43a3,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,4,1,0,0,0,0
near_1f410f8147b1d8c12898,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn Cercospora leaf spot,1,0,1,0,0,0,0
near_1f912648250435162b6e,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1fbe04142372e96c3865,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_1fc536e114724a4e8dcd,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_201038309fd72481dfdd,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_201294aca0270a3cb199,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_2051bf69100c4abc8d3d,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,0,1,0,0,0,0
near_20698cc4b0c206da5019,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,2,1,0,0,0,0
near_206bd862c0821e6496ae,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_20814e9433c08ef315bd,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_2083b87cdaaa9e9e804d,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_20c421fe25271751cc67,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_20dce07cc392b535df65,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_20e635e2f71e5a0b3cfd,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato healthy,2,2,2,0,0,0,0
near_20f0604a8599017a7dbc,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_21049198494817151680,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato healthy,6,0,6,0,0,0,0
near_215f59c14c7e20034d0e,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato healthy,4,0,4,0,0,0,0
near_21642c83a5da188ad9a8,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_2166bf43e96e8ffc3fea,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,3,1,0,0,0,0
near_21949b045f5c43466794,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_21ac6c8a225e7a4e961f,DIFFERENT_TARGET,2,2,0,1,PlantDoc,2,Potato Early blight | Tomato Septoria leaf spot,1,0,0,0,1,0,0
near_21c9e32369c238dd0151,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_21ce9d49ddb2e178874f,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_21f19c210afadc032f5f,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,2,1,0,0,0,0
near_221db71b46ba976b235d,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_222059ef835cba8fdab6,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_2233aee534cedc1a2561,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_2289fb1c46224fd97767,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_228bc87ea6284cb8914b,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_229bf50da93bff353c37,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_22a2242a14ebb33cb767,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_22c2a97137d7f3d7b32c,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_2302a435db90c20ac663,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_2331b888a51adb93ad11,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_23507f80b7a08cb57b5a,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,1,1,0,0,0,0
near_238549c0147e9efecea7,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,4,1,0,0,0,0
near_23a7930d29fe648954ff,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_23ae0b3367900b05da3a,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_23c5b46e4a4aeac0393d,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_23caa461d1a327f02142,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,4,1,0,0,0,0
near_23cd63b74fb5bd2dd89a,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_23ef71d204f7c66c83c8,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_240dcb395274ef42deaf,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_242d37b55b5703220e80,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato healthy,3,0,3,0,0,0,0
near_243c523028bcc0752c32,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_248d1ca1a8bc422888e7,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato healthy,4,1,4,0,0,0,0
near_249efc654fe2d642ac68,DIFFERENT_TARGET,4,4,0,1,PLDD-UP,2,Potato Early blight | Potato healthy,4,0,2,0,2,0,0
near_24a2b58da6034f2fafd8,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_24b8713d50319169a9b9,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,3,1,0,0,0,0
near_24ccc0221273e0e5ae54,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_24d24b18997591fe4d27,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_24eb6e9582f707592da7,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_24f1c27d670876d31052,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,4,1,0,0,0,0
near_24f4fff1d2c27172c0f6,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,2,1,0,0,0,0
near_2517021cb12dd24b4758,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Late blight,2,3,2,0,0,0,0
near_252560a9b666084e9141,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,3,1,0,0,0,0
near_25781c57aed73a4b9ef2,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_2580a28d5eefdf44d775,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_258a4ef5dd5c1d10d2a8,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_25b04635426e413792b2,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_25c6aa6ac1857088ff77,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_25c7ae8032759c13635d,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_25d2304e1334b1f0cbe2,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_25d882045229d33541b8,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_25e45411995e828cf869,DIFFERENT_TARGET,3,3,0,1,PLDD-UP,2,Potato Early blight | Potato healthy,3,1,1,0,2,0,0
near_26084113373b8e9d155b,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Early blight,2,2,2,0,0,0,0
near_260c68f576cf5d0fb0c5,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_2627b81dfdce948f6d13,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_267f8602fc9f699ab996,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,2,1,0,0,0,0
near_2698f1b4b5bf00fcd55d,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,3,1,0,0,0,0
near_26bf2c9c99c5ebc186ae,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato healthy,6,0,6,0,0,0,0
near_26ddf59ac99d90f361c1,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato healthy,3,0,3,0,0,0,0
near_27144037a8c5d461f70b,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_274216e96726443ca007,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_2746c3d6a9ea9e91f169,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_275563c704e8afd465c8,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato healthy,3,0,3,0,0,0,0
near_278073d844c19aeec675,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_2791da3a50be06fd2718,DIFFERENT_TARGET,2763,2763,0,1,PLDD-UP,3,Potato Early blight | Potato Late blight | Potato healthy,1441693,0,558127,0,883566,0,0
near_279dd48590c77df93de9,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
