dataset,source_version,role,source_label,mapping_status,target_class,source_path,local_file,sha256,dhash,format,mode,width,height,bytes,original_or_augmented,candidate_status
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/early_symptoms_of_crabapple_scab_on_prairifire.jpg,Apple Scab Leaf/00064_98293fba1f400038.jpg,98293fba1f4000384d9ea1a55c009d2457f647f31793e204a282b632e5858125,26e3f226e5a56048,JPEG,RGB,550,412,58872,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/image0002.jpg,Apple Scab Leaf/00065_cdd174e30b256b50.jpg,cdd174e30b256b50b18d4a6e3127d3a0e40c23985cfde460344b254584b91848,38985834b4f4dcda,JPEG,RGB,3872,2592,1065990,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/image005.jpg,Apple Scab Leaf/00066_7e5909611da43d1e.jpg,7e5909611da43d1ea4d95c333381b1c81dc90d03693e8806b5bebaaa2c329019,33336797c1a5e466,JPEG,RGB,329,220,16857,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/img_1916.jpg,Apple Scab Leaf/00067_0458948b6424b4ab.jpg,0458948b6424b4ab4a4f40a64a04a87aac6e663b5c816e8719c593e8384fd54c,59b97071c0d8f9f2,JPEG,RGB,5184,3888,352048,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/img_1920.jpg,Apple Scab Leaf/00068_5623040460cb4af5.jpg,5623040460cb4af532f355cf759b2108e127e4f478c8a6f909d2098ca20924c6,86947b393919130b,JPEG,RGB,3888,5184,310518,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/img_6415.jpg,Apple Scab Leaf/00069_ab296dd76b9bbe50.jpg,ab296dd76b9bbe506226ca4de5d482731ec51b205afe435cfb007d06c9c93dd8,ece4d9b89c08c1e3,JPEG,RGB,2048,1536,714747,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/inaequalis1a.jpg,Apple Scab Leaf/00070_f5123514d192d8ae.jpg,f5123514d192d8ae3a15c82ab8fde83b24c2d102e695f8dd82053519f9c46a62,71e3c68f2e3f3216,JPEG,RGB,375,426,176578,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/inaequalis1b.jpg,Apple Scab Leaf/00071_bee6e8f540f8ca5e.jpg,bee6e8f540f8ca5eaad6f0ed4cbad1e0a951e713cea647c6708c207cdb511f8c,4cc68c9e86635e5d,JPEG,RGB,382,426,178909,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/s-l300.jpg,Apple Scab Leaf/00072_d21972fab56f9dcc.jpg,d21972fab56f9dcc140544ca93264c131c0bd9ab1c9c068f380c7fce848c02a4,e9d8b8d81c34cc99,JPEG,RGB,300,253,13924,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/scab-apple-leaf.jpg,Apple Scab Leaf/00073_c36efa96e728d4f8.jpg,c36efa96e728d4f821a655b29a70132b0dd79261c25422fc932859c01bed6483,4e5e5addc6646363,JPEG,RGB,520,340,41741,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/scab-disease-apple-leaf-macro-62212448.jpg,Apple Scab Leaf/00074_27d9a4dc3bbfa547.jpg,27d9a4dc3bbfa547199bd1d8c16582634cb564d35d3a3cd6a45c37f59157cf27,c1c04aceb0f04321,JPEG,RGB,240,160,14524,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/scab-disease-small.jpg,Apple Scab Leaf/00075_e047e65979e339fe.jpg,e047e65979e339fe220f96dcd066788ca6274028a5f026d0bac6c877502c9605,3b3936372b6c746b,JPEG,RGB,239,299,10402,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/scab-on-foliage-300x259.jpg,Apple Scab Leaf/00076_38afb6f5adb12362.jpg,38afb6f5adb123625aa6e2fc46eb348bea3cfafe27d4252adc849ccbd8895fff,870327eb4b668e9a,JPEG,RGB,300,259,14461,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/scab-on-tall-spindle-apple-tree-d3phw6.jpg,Apple Scab Leaf/00077_325078d97bf9c3eb.jpg,325078d97bf9c3eb8e6d2e3fd48228796dcc4c463fd111901d9564ddbb573337,a4276762a3b12161,JPEG,RGB,640,444,85420,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/scab-venturia-inaequalis-development-of-disease-on-the-stem-upper-B359MJ.jpg,Apple Scab Leaf/00078_c0ae8a8093540201.jpg,c0ae8a80935402019958c2028363b550f6f4113eca04d78b064d9362d61267b9,331b7060c6462da8,JPEG,RGB,1300,960,142842,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/scab_large.jpg,Apple Scab Leaf/00079_aa7c3abdc10f6153.jpg,aa7c3abdc10f615356782c04af35a6cbd28db693bab86dea5aedee2ea2a54222,e186972726260d99,JPEG,RGB,914,1200,130504,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/scab_on_leaf.jpg,Apple Scab Leaf/00080_3971421e55a4e29d.jpg,3971421e55a4e29d5e0db7584f2cd61938aa3099cdd78b14b57af9dad7ca9b36,7f58f8f9df8e734f,JPEG,RGB,119,200,21884,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/schurft.jpg,Apple Scab Leaf/00081_a11471891ea35fee.jpg,a11471891ea35fee4f273686e720125e6f16a677fe5fe4d76ac56e71a2a12937,59c9d87416168481,JPEG,RGB,460,321,80170,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/seriously-unwell-apple-tree-fruit-brown-and-split-yellow-spots-on-leaves-scab-P67H27.jpg,Apple Scab Leaf/00082_77897137f315bfa1.jpg,77897137f315bfa1db155e18e4b0030bac773c4c239ef80602ab646753fa8945,a06088f8c8c9c0d8,JPEG,RGB,1300,1203,135120,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple Scab Leaf,MATCHED,Apple Apple scab,train/Apple Scab Leaf/venturia.jpg,Apple Scab Leaf/00083_da179947710785cc.jpg,da179947710785cca1e21fbc6dea1019743553a651a5fbddef50a62b855ef713,0e6163c281c9cac1,JPEG,RGB,640,430,369783,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/20130519yellowingappleleaves.jpg,Apple leaf/00084_042c494d1269cbd0.jpg,042c494d1269cbd01f19abac55767e331b6c70f9e45b4a56918fcb734ead4cc3,a4481e3b6d5d9975,JPEG,RGB,400,300,130091,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/2017-09-23-07-48-04.jpg,Apple leaf/00085_49c89db2ce84744a.jpg,49c89db2ce84744a9c75dfbdd5ced9908adbe058a69b469db9ee73acda29a06d,62a0a3c7cfc7c7a3,JPEG,RGB,2016,1344,254361,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/4633813-sweet-apple-with-leaf.jpg,Apple leaf/00086_b212583a13116214.jpg,b212583a13116214c67291bd9c56dc8f06fdda1a941a50e07003a2478945ba83,9978d4ccfcf8f170,JPEG,RGB,800,640,71495,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/Apple-Leaves-Diabetes.jpg,Apple leaf/00087_25d36f499f8e21d5.jpg,25d36f499f8e21d58710e83d534eae8946bd651c85dc05f2913b96c5bc1e058a,65696d4c6e31304e,JPEG,RGB,800,571,70413,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/AppleLeavesInRain.jpg,Apple leaf/00088_5cf8134d8eb0f1f6.jpg,5cf8134d8eb0f1f67e47084ea2ce4d901534cf2131c0cc4e5164eb2af44c7999,c1c90c06c5142464,JPEG,RGB,800,1025,263202,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/Apple_tree_leaf_J1.jpg,Apple leaf/00089_126f2d942d19ea9e.jpg,126f2d942d19ea9ed330dad07edfd04d99f875b5335cd66bc17d1a0c490f31de,2a07c7a123072dbd,JPEG,RGB,3940,2720,8881116,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/CRABAPPLE2_leaves.jpg,Apple leaf/00090_656da038e40c4031.jpg,656da038e40c40317431febc37a8f550854ec27aa9f2a9e9c291ed74a89bfd2c,d9d6ada79b8b4b49,JPEG,RGB,802,602,100089,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/CRABAPPLE3_leaves.jpg,Apple leaf/00091_e6d5b7a4028836ae.jpg,e6d5b7a4028836ae2d19145999485c68c3b10e3e30b645dde1a06ad09105bb44,121209c909581a98,JPEG,RGB,802,602,90705,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/CRABAPPLE_leaves.jpg,Apple leaf/00092_b41352bb861923bd.jpg,b41352bb861923bd3916f1b53f33e786e5f23530c23b9e1ffa2932cbbccfdb45,5ed4e88c2c8c0c6c,JPEG,RGB,802,602,94835,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/Crab-Apple-%28Malus-Sylvestris%29-Leaf.jpg,Apple leaf/00093_4fba8727e6bc8855.jpg,4fba8727e6bc885592cdea47865f6eb4a1371cf52a3a96e5fd5e2b7f0b66830e,cceaba1acef83236,JPEG,RGB,1000,1000,150009,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/Dwarf-Apple-Pink-Lady-2545.jpeg.jpg,Apple leaf/00094_1a683b051f9a76d5.jpg,1a683b051f9a76d5ebac4578af1a853ce7fd4272801f5015d1c1d6a3b6adb794,b2b1f8b0b9302526,JPEG,RGB,448,600,64899,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/June%2B2010%2B022.JPG.jpg,Apple leaf/00095_7fdc317e6da7505d.jpg,7fdc317e6da7505dcb46754b12dfd1063bf02a85e9d96917d1fe37fbf9b41edf,91d27431665212b6,JPEG,RGB,1063,1600,107265,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/Malus+sylvestris+-+Crab+Apple+04.jpg,Apple leaf/00096_768acc5648de8bb1.jpg,768acc5648de8bb113af22bd64e784281363d84d7551c2d463acf22fcc9ec746,2646274561391848,JPEG,RGB,1440,1484,302128,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/apple-tree-branch-blossom-plant-fruit-berry-leaf-flower-food-green-produce-evergreen-flora-sad-shrub-apples-branch-with-apples-flowering-plant-rose-family-acerola-malpighia-woody-plant-land-plant-928225.jpg,Apple leaf/00097_e52a82c951cc29db.jpg,e52a82c951cc29dbc07eeadaa8044a57977acf0f3cfd95df6cda85ecc7dd427e,3227657d3e4c1b3e,JPEG,RGB,2848,4288,4020157,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/apple-tree-branch-green-leaves-fresh-isolated-white-background-33032922.jpg,Apple leaf/00098_8d2406c62b85ce77.jpg,8d2406c62b85ce77c5f8b4365f199394e2dc0b381776c891d88130f158e06c4d,11e3edccc6d99115,JPEG,RGB,966,1300,137045,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/apple-tree-branch-green-leaves-fresh-isolated-white-background-33032924.jpg,Apple leaf/00099_f9904c551eb30a96.jpg,f9904c551eb30a96346267050895d8e46e6ae7be454d63a80c74c0c7de5b32b3,1c99883c30b1c806,JPEG,RGB,1300,957,184124,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/apple-tree-branch-plant-fruit-leaf-flower-food-green-produce-flora-immature-apple-tree-flowering-plant-wild-apple-tree-apple-gear-land-plant-606389.jpg,Apple leaf/00100_af5db389e9724454.jpg,af5db389e972445416fc4c5acb49588b268bc2c57082993dd88ff5b230a59a47,33b3b1306466e787,JPEG,RGB,4272,2848,1979508,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/apple-tree-leaf-curl-apple-tree-leaf-curl-aphids-apple-tree-leaves-curling-too-much-water.jpg,Apple leaf/00101_2716f57a77ebff6e.jpg,2716f57a77ebff6e90c2557a461db80ce096072009f99e03dc3531c6cd56216f,231e3a7d36313c6e,JPEG,RGB,690,920,113845,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/apple-tree-leaves.jpg,Apple leaf/00102_fd78b5465bbef6d3.jpg,fd78b5465bbef6d34b86805a9270c07b4356380ea3cb2c4ba51368eda95b641c,5a761e971c2d254e,JPEG,RGB,618,481,72749,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/appleleaf+trial+007.JPG.jpg,Apple leaf/00103_700d2c5ad408c631.jpg,700d2c5ad408c6315097321b780b21014c78c156f91461e0c6366dfd57ba6ead,cddb69cdcecd4e3b,JPEG,RGB,1200,630,171028,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/apples_silver-leaf_04_zoom.jpg,Apple leaf/00104_baf6b575a7c4bc77.jpg,baf6b575a7c4bc7786353a1d920a3df1198d9017383b18426e60e61e90ce6189,2ddb3733195797c7,JPEG,RGB,900,583,112504,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/autumn-red-apple-leaves.jpg,Apple leaf/00105_a576a0f9529d27c7.jpg,a576a0f9529d27c7226bcf911f5b85377212c1f3828310c9d9b6b71f1300b642,f31d23e371a98e1b,JPEG,RGB,466,700,116720,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/bright-red-crab-apple-fruit-malus-john-downie-on-the-tree-in-late-KH3WRX.jpg,Apple leaf/00106_b4ee959c70cca6cb.jpg,b4ee959c70cca6cb83985f8dc4424a8850bc9874bbdea4851fdd591fa67e3f7e,8d994aa2c9ab94dc,JPEG,RGB,1300,957,166243,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/closeup-red-apple-fruit-leaf-isolated-white-background-57605895.jpg,Apple leaf/00107_9c5f18a31156f524.jpg,9c5f18a31156f524ca2099bb869a0da9ac33a99aeec4b0197d96c9b1af95990f,02f2d636b5b6581c,JPEG,RGB,1300,1390,165250,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/crab_apple_03_leaves.jpg,Apple leaf/00108_37f47dd0d47beb85.jpg,37f47dd0d47beb8505434383e35cdc6bd953cad9526657990239019b0dc6b4e9,8e9e63d399393431,JPEG,RGB,800,752,697761,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/depositphotos_27383223-stock-photo-apple-leaves.jpg,Apple leaf/00109_875ff171f97f298a.jpg,875ff171f97f298aa941aa4b5e723d46c38b0947a1ba5d1af0375d76eea619f3,c6848cc49664f41a,JPEG,RGB,1024,1024,155456,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/depositphotos_30057617-Green-leaf-of-apple-tree.jpg,Apple leaf/00110_8f138f42b89fd37f.jpg,8f138f42b89fd37fdadf24cb1af94d01360bf9748b4d0cf9a467e9d45aee8a54,b968c4e2dcd87194,JPEG,RGB,682,1023,121837,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/depositphotos_4505396-Green-apple-leaf.jpg,Apple leaf/00111_0f66980b44992ab4.jpg,0f66980b44992ab4a7137123ff3f20761572363372d186950ea5400d87b6bc87,387c6c7a66fcb031,JPEG,RGB,1023,682,127804,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/depositphotos_45748597-stock-photo-ripe-apple-with-leaf.jpg,Apple leaf/00112_425ae277558dec7e.jpg,425ae277558dec7e8867853fb0acbcef2656b8e8cf746d3fc2771130bb73382c,44c0e8fcf4f07130,JPEG,RGB,1016,1023,85967,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/depositphotos_55202179-stock-photo-green-apple-with-leaf-and.jpg,Apple leaf/00113_dd588b7bac189565.jpg,dd588b7bac18956540afc6f3936791aea133df73813eead1161b2d584b95c49f,9978dcd8e0e6e0f8,JPEG,RGB,450,450,26256,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/depositphotos_56066889-stock-photo-apple-with-leaf.jpg,Apple leaf/00114_11e99b6916a27656.jpg,11e99b6916a27656ee527644d56e2b595aad26b13a342f4dac6ad36d4fcde480,3270d4f870e4e070,JPEG,RGB,447,450,19709,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/depositphotos_6657863-stock-photo-single-red-apple-with-leaf.jpg,Apple leaf/00115_fb5c1bc0761f6738.jpg,fb5c1bc0761f6738948a88d5de6400677f3a9fa9f1f5ed5384fbb64712b3a444,c4c0e8c4d4cc7912,JPEG,RGB,450,424,20372,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,"train/Apple leaf/flat,1000x1000,075,f.u2.jpg",Apple leaf/00116_3f623bd114fb79e1.jpg,3f623bd114fb79e168a3f3b288d3ee82471de9012addaa83fc74587efa662ac1,096cfabcf0f8f972,JPEG,RGB,1000,878,144160,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/fresh-wet-green-apple-leaf-water-drops-isolated-white-background-31353097.jpg,Apple leaf/00117_b27d33ca3e24e8dd.jpg,b27d33ca3e24e8dd89e9f36ff89b634a0118e2f968f0a501176560a0f05002d9,8581e0c4ccc96181,JPEG,RGB,1225,1300,316658,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/fruit_apple_apple-tree_wallpaper_EA60026.jpg,Apple leaf/00118_638353f0a8a8a555.jpg,638353f0a8a8a555ab1fa6d26430f88f8ee1b23cac80bba612a3dcdb176c79b2,6565a3431f1d9c8c,JPEG,RGB,1024,768,236158,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/green-apple-fruits-leaf-16266077.jpg,Apple leaf/00119_7ab840d017ebdf58.jpg,7ab840d017ebdf580b242733281c56f1486ea91d1553f6408a592702be56adb3,c98171f4f0f17165,JPEG,RGB,1275,1300,100067,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/green-apple-fruits-leaf-25050127.jpg,Apple leaf/00120_9b5d24ef6d7ddbcc.jpg,9b5d24ef6d7ddbcc3dde400e629ce969796987daa656a2b7258183cf692a77ea,02c0c8f0d0e03006,JPEG,RGB,1300,1380,133719,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/green-apple-leaf-26110796.jpg,Apple leaf/00121_dd31b66204cb00d9.jpg,dd31b66204cb00d9cefe1fd2507e75dee0360b8c945cee5bd2076005a058e3b4,b9b133e1d0d8e171,JPEG,RGB,1056,1300,109126,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/green-apple-leaf-cut-white-ripe-background-clipping-path-42422046.jpg,Apple leaf/00122_bd7683a519511221.jpg,bd7683a5195112218f1059bd88e75d2bcb198db454680c1f7a4137ffd4ef358e,d0c082b1f0f0700e,JPEG,RGB,1300,1217,148170,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/green-apple-leaf-slice-isolated-white-ripe-background-clipping-path-42352971.jpg,Apple leaf/00123_0ca57fb7d9c6fce9.jpg,0ca57fb7d9c6fce9e4344baaf9c9069c0335daf3681a4f8be0ef81e9f53b80bd,18bc7efe5c98f906,JPEG,RGB,1300,1083,116329,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/green-apple-leaf-slice-isolated-white-ripe-background-clipping-path-44598638.jpg,Apple leaf/00124_0d06af331beac215.jpg,0d06af331beac2152035652f932e71bddfca632e2b68ec6099ed19d0e1f15116,50c0c090e466700e,JPEG,RGB,1300,1135,127611,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/green-apple-leaf-slice-isolated-white-ripe-background-clipping-path-45471482.jpg,Apple leaf/00125_cb133cc72c32093b.jpg,cb133cc72c32093b7680bc46c92138fdbe91a0b320cfc9dcac09df78d1c80731,1978dcf8e4e6e018,JPEG,RGB,1300,1390,168888,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/green-apple-leaf-white-background-33503979.jpg,Apple leaf/00126_bce97baf47d340c4.jpg,bce97baf47d340c4f2db2739b96573964b91d368e5f62f4cb2c83fd5dbfa9484,04e2d168b818221a,JPEG,RGB,1300,1137,148288,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/green-leaf-apple-tree-14300049.jpg,Apple leaf/00127_60a3928ca7e1856f.jpg,60a3928ca7e1856fe3787f246793db6acad0587a74288937b8dd6feeb40f1698,93b573f1c9e16383,JPEG,RGB,955,1300,152147,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/green-leaf-apple-tree-isolated-white-background-33032695.jpg,Apple leaf/00128_60cad750de450fc0.jpg,60cad750de450fc03132efca9546fa18dc0e94c3440e34fe9bfacacbf4966e42,60e0d9c464b85902,JPEG,RGB,1300,967,174643,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/green-leaf-picture-id177130309?b=1&k=6&m=177130309&s=612x612&w=0&h=VP3U0AM5j0fvQqOwuI5f7cmb2Ji88mVep0eoXQaJRfs=.jpg,Apple leaf/00129_3be0a0af905f5ade.jpg,3be0a0af905f5adee78fa2ecff5ea266280f2ad71e1dac1d1ad44625146028b3,b878fefcdcd47172,JPEG,RGB,612,408,56948,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Apple leaf,AMBIGUOUS,,train/Apple leaf/grow-an-apple-tree-from-seed-in-singapore-img5.jpg,Apple leaf/00130_027582ee39bc1459.jpg,027582ee39bc1459608593b2f271c7f3154a9b57a205050e09634a6f5d81aee0,39261b632ace86af,JPEG,RGB,3033,2191,1019384,original,AMBIGUOUS
